Neighborhood,Lat,Lon,Type
Sunset Junction,34.095133,-118.283612,Wine Bar
Sunset Junction,34.09561876844915,-118.28512034313606,Indian Restaurant
Sunset Junction,34.094828,-118.283208,Food
Sunset Junction,34.0907640439684,-118.29358696523869,Bakery
Sunset Junction,34.0957451645209,-118.285944413166,Restaurant
Sunset Junction,34.097457,-118.274991,Music Venue
Sunset Junction,34.097553000000005,-118.286732,Bar
Sunset Junction,34.085929,-118.286645,Food Court
Sunset Junction,34.092693,-118.292115,Middle Eastern Restaurant
Sunset Junction,34.084773,-118.287093,Mexican Restaurant
Sunset Junction,34.084099,-118.274002,Food
Sunset Junction,34.09389951509538,-118.2824627851254,Spanish Restaurant
Sunset Junction,34.09629801773866,-118.28514721352374,Fast Food Restaurant
Sunset Junction,34.08374048330318,-118.27391707284512,Breakfast Spot
Sunset Junction,34.09199,-118.29093600000002,Food & Drink Shop
Sunset Junction,34.095409396516516,-118.28309450561149,Indian Restaurant
Sun Valley,34.216048282195054,-118.37002354790627,Diner
Sun Valley,34.219393,-118.369772,Food
Sun Valley,34.218284,-118.367781,Food
Sun Valley,34.220941,-118.36789,Mexican Restaurant
Sun Valley,34.220836,-118.367206,Food
Sun Valley,34.221736,-118.373226,Middle Eastern Restaurant
Sun Valley,34.223391,-118.365122,Chinese Restaurant
Sun Valley,34.224376,-118.365628,Chinese Restaurant
Sun Valley,34.208819,-118.370637,Mexican Restaurant
Sun Valley,34.2244,-118.37796,Food
Sun Valley,34.224058,-118.36513000000001,Grocery Store
Sylmar,34.30126077841191,-118.4419150584996,American Restaurant
Sylmar,34.30810332298279,-118.4500515460968,Mexican Restaurant
Tarzana,34.16988741658406,-118.53903006910582,Indian Restaurant
Tarzana,34.170394,-118.541182,Food
Tarzana,34.17203798516724,-118.54491261448274,Chinese Restaurant
Tarzana,34.169951,-118.538948,Food
Tarzana,34.169753,-118.539073,Food
Tarzana,34.172137,-118.54696200000001,American Restaurant
Tarzana,34.171015999999995,-118.54274,French Restaurant
Tarzana,34.17290009771931,-118.55171873379521,Chinese Restaurant
Tarzana,34.17162651679714,-118.54349941272346,Thai Restaurant
Tarzana,34.179291186663285,-118.53682356768275,Mediterranean Restaurant
Tarzana,34.172959,-118.554946,Persian Restaurant
Tarzana,34.1729604236586,-118.554409182063,Middle Eastern Restaurant
Tarzana,34.171966,-118.54503799999999,Chinese Restaurant
Tarzana,34.167479265442836,-118.53232091727496,Breakfast Spot
Tarzana,34.16959903953051,-118.53515716679694,Deli / Bodega
Tarzana,34.17042307637158,-118.53493663614125,American Restaurant
Tarzana,34.169540000000005,-118.538545,Thai Restaurant
Tarzana,34.16947989131757,-118.535641683645,Chinese Restaurant
Tarzana,34.171118614780596,-118.53614977484325,Mexican Restaurant
Thai Town,34.10203547642684,-118.30560382956727,Thai Restaurant
Thai Town,34.10147710180534,-118.30126336633708,Middle Eastern Restaurant
Thai Town,34.10190885469381,-118.30491569580194,Thai Restaurant
Thai Town,34.101980913423205,-118.30227508699966,Thai Restaurant
Thai Town,34.101529,-118.301899,Thai Restaurant
Thai Town,34.098341,-118.29754799999999,Mediterranean Restaurant
Thai Town,34.101521000000005,-118.306299,Thai Restaurant
Thai Town,34.101195,-118.2957923412323,Latin American Restaurant
Thai Town,34.09855044350039,-118.30409430693604,Thai Restaurant
Thai Town,34.10193432223636,-118.30558037968912,Thai Restaurant
Thai Town,34.10201718956323,-118.30576876230931,Thai Restaurant
Thai Town,34.102272,-118.305734,Thai Restaurant
Thai Town,34.10176985482849,-118.30277334465869,Thai Restaurant
Thai Town,34.1018823888451,-118.30728132963249,Thai Restaurant
Thai Town,34.10182994984895,-118.31217118494793,Thai Restaurant
Thai Town,34.102069,-118.309694,Food
Thai Town,34.098515096257664,-118.30310813224594,Thai Restaurant
Thai Town,34.101831142019286,-118.31341056114482,Thai Restaurant
Thai Town,34.09850665195465,-118.3074764201185,Thai Restaurant
Thai Town,34.101767,-118.296455,Food
Thai Town,34.10220583378791,-118.31505164321901,Thai Restaurant
Thai Town,34.0906004,-118.307939,Mexican Restaurant
Thai Town,34.10394637277746,-118.29375181636192,Vietnamese Restaurant
Thai Town,34.09118477562139,-118.30465184297636,Middle Eastern Restaurant
Thai Town,34.09089279174805,-118.30767822265625,Mexican Restaurant
Thai Town,34.101901963629274,-118.30587142015247,Thai Restaurant
Thai Town,34.102198887215756,-118.3151186197671,South American Restaurant
Thai Town,34.09947752929609,-118.30916147123146,Mexican Restaurant
Thai Town,34.10169389461011,-118.30662356540218,Thai Restaurant
Thai Town,34.101436131554834,-118.3016962260081,Thai Restaurant
Thai Town,34.101666,-118.306972,Food
Thai Town,34.10192,-118.300257,Deli / Bodega
Thai Town,34.10130805438939,-118.29601908268403,Thai Restaurant
Thai Town,34.1055197522969,-118.31681625650496,Thai Restaurant
Toluca Lake,34.14569600619756,-118.34126979755641,Steakhouse
Toluca Lake,34.15229936942841,-118.34234179275566,Mexican Restaurant
Toluca Lake,34.152477000000005,-118.35145700000001,Food
Toluca Lake,34.14887908664158,-118.34264551548024,Mexican Restaurant
Toluca Lake,34.152442212618844,-118.34609765833777,Burger Joint
Toluca Lake,34.15241678874816,-118.3497130791949,Diner
Toluca Lake,34.136297,-118.351355,BBQ Joint
Toluca Lake,34.138778,-118.35495,Mexican Restaurant
Toluca Lake,34.13683379614705,-118.3510725794855,Theme Restaurant
Toluca Lake,34.1520757803269,-118.34939061816176,Chinese Restaurant
Toluca Lake,34.136657772348194,-118.3514466017161,Bar
Toluca Lake,34.136403019327055,-118.35114800000002,Italian Restaurant
Toluca Lake,34.15189,-118.35224,Italian Restaurant
Toluca Lake,34.15163,-118.3431,Italian Restaurant
Toy District,34.05229026588889,-118.2509634668589,French Restaurant
Toy District,34.041190606609156,-118.25448103463961,Italian Restaurant
Toy District,34.044552,-118.255757,Mexican Restaurant
Toy District,34.041388,-118.25455500000001,Mediterranean Restaurant
Toy District,34.0446474,-118.258433,Indian Restaurant
Toy District,34.05081085783843,-118.2549834122098,Salad Place
Toy District,34.04768646419671,-118.25002199566127,Mexican Restaurant
Toy District,34.04084212262895,-118.25391012679295,Restaurant
Toy District,34.04818117618561,-118.25135350227356,Mexican Restaurant
Toy District,34.048132436383554,-118.25841516318212,American Restaurant
Toy District,34.04833895787276,-118.25116904099039,Mexican Restaurant
Toy District,34.052738,-118.247693,American Restaurant
Toy District,34.04460906982422,-118.24478149414062,American Restaurant
Toy District,34.042495,-118.253914,Mexican Restaurant
Toy District,34.045953999999995,-118.248755,Food
Toy District,34.04505850811889,-118.25676836301834,Restaurant
Toy District,34.049786,-118.241928,Food
Toy District,34.045991,-118.253121,Middle Eastern Restaurant
Toy District,34.050814,-118.24203,Japanese Restaurant
Toy District,34.042508,-118.253934,American Restaurant
Toy District,34.04059433553402,-118.25304581349178,Restaurant
Toy District,34.054711531158325,-118.24958988764203,French Restaurant
Toy District,34.05182384275727,-118.24601054191588,Construction & Landscaping
Toy District,34.04328899766266,-118.24905618398431,American Restaurant
Toy District,34.050188,-118.240606,Japanese Restaurant
Toy District,34.04891536275225,-118.25545475398008,French Restaurant
Toy District,34.049832,-118.240224,Japanese Restaurant
Toy District,34.042421999999995,-118.24887199999999,Food
Toy District,34.043438,-118.250508,Food
Toy District,34.048961479107724,-118.23866128921509,Other Nightlife
Toy District,34.0543171973882,-118.24175235053629,Asian Restaurant
Toy District,34.050088,-118.240379,Asian Restaurant
Toy District,34.045507,-118.253702,Mexican Restaurant
Toy District,34.043129,-118.253692,Food
Toy District,34.04895545821701,-118.23994019816385,Karaoke Bar
Toy District,34.04697539015194,-118.23837608959384,Japanese Restaurant
Toy District,34.052236329657745,-118.24368255726505,Mexican Restaurant
Toy District,34.045516129376274,-118.23669830397141,Bar
Toy District,34.05334,-118.252679,Food
Toy District,34.05266106431324,-118.25307059000546,Italian Restaurant
Toy District,34.040057570771175,-118.25202559721485,Greek Restaurant
Toy District,34.03967,-118.238089,Department Store
Toy District,34.042075278156666,-118.2550806128459,Middle Eastern Restaurant
Toy District,34.041782,-118.255321,Food
Toy District,34.045825,-118.258397,Food
Toy District,34.039916,-118.255294,Food
Tujunga,34.249568,-118.290379,Food
Tujunga,34.25125758655097,-118.2934782365301,Sushi Restaurant
Tujunga,34.248086,-118.287143,Food
Tujunga,34.253614132605136,-118.29618952680096,Middle Eastern Restaurant
University Hills,34.06014587888245,-118.17374728378996,Mexican Restaurant
University Hills,34.06856893747664,-118.16825704547865,Chinese Restaurant
University Hills,34.07404930020562,-118.18144246542434,Cuban Restaurant
University Hills,34.0597706230319,-118.18589109304,Restaurant
Valley Glen,34.186524,-118.413914,Lounge
Valley Glen,34.186292,-118.414541,Food
Valley Glen,34.18668,-118.41616,Food
Valley Glen,34.18638467788696,-118.41396,Ukrainian Restaurant
Valley Village,34.15060149981435,-118.40455690010758,Vegetarian / Vegan Restaurant
Valley Village,34.166389,-118.396574,Food
Valley Village,34.16925492135318,-118.39602722564477,Thai Restaurant
Valley Village,34.15520549218181,-118.39504421133311,Italian Restaurant
Valley Village,34.157944,-118.387227,Mediterranean Restaurant
Valley Village,34.16441917136767,-118.38793495624903,Thai Restaurant
Valley Village,34.15830250145629,-118.4056712157953,Mediterranean Restaurant
Van Nuys,34.18686006495579,-118.44746572035741,Chinese Restaurant
Van Nuys,34.18514959707565,-118.44859925298411,Italian Restaurant
Van Nuys,34.187058,-118.4528,Mexican Restaurant
Van Nuys,34.1866,-118.448997,Food
Van Nuys,34.186482,-118.449023,Food
Van Nuys,34.187034,-118.448956,Latin American Restaurant
Van Nuys,34.1866,-118.446999,Food
Van Nuys,34.188235999999996,-118.44828600000001,Food
Van Nuys,34.1940957,-118.44981,Latin American Restaurant
Van Nuys,34.186182,-118.44864,Food
Van Nuys,34.184502,-118.448997,Deli / Bodega
Van Nuys,34.1793940359903,-118.45494389533998,Construction & Landscaping
Van Nuys,34.191342,-118.448371,Food
Van Nuys,34.19359,-118.45053600000001,Food
Van Nuys,34.193651,-118.450107,Food
Van Nuys,34.186798,-118.440002,Food
Van Nuys,34.194001,-118.450461,Food
Van Nuys,34.189496000000005,-118.449161,Food
Van Nuys,34.196301,-118.448997,Food
Van Nuys,34.194302,-118.440002,Food
Van Nuys,34.188075,-118.44901899999999,South American Restaurant
Van Nuys,34.187022,-118.446223,Food
Van Nuys,34.18295931603425,-118.44876924968958,Chinese Restaurant
Van Nuys,34.194144,-118.44974599999999,Food
Venice,34.00113879774971,-118.46818538239951,Mexican Restaurant
Venice,34.0015766626249,-118.46805298508878,Mexican Restaurant
Venice,33.99633080244935,-118.47708803266242,Café
Venice,33.999446,-118.464094,Food
Venice,33.999489,-118.464167,Food
Venice,34.000531,-118.465595,Food
Venice,34.000652,-118.46527900000001,Food
Venice,33.989972,-118.460184,Food
Venice,33.987826,-118.473275,Food
Venice,33.994049,-118.480041,Food
Venice,33.988447996166855,-118.47079637276154,Sushi Restaurant
Vermont-Slauson,33.98368656202151,-118.30054557247028,Restaurant
Vermont-Slauson,33.987264,-118.291197,Mexican Restaurant
Vermont-Slauson,33.99193408065977,-118.28079768276244,Restaurant
Vermont-Slauson,33.994742,-118.291632,Food
Vermont-Slauson,33.992396,-118.300115,Food
Vermont-Slauson,33.982365,-118.282658,Food
Vermont-Slauson,33.98754,-118.300355,Food
Vermont Square,34.002913,-118.291797,Mexican Restaurant
Vermont Square,34.005146,-118.29181,Salvadoran Restaurant
Vermont Square,34.007553,-118.291316,Burger Joint
Vermont Square,33.994742,-118.291632,Food
Vermont Square,34.00371051222461,-118.30353099162431,Mexican Restaurant
Vermont Square,33.992396,-118.300115,Food
Victor Heights,34.066297999999996,-118.25391699999999,Sushi Restaurant
Victor Heights,34.06019026649661,-118.25779296419628,Mexican Restaurant
Victor Heights,34.057175,-118.25474,Mexican Restaurant
Victor Heights,34.06522834678868,-118.24777703626576,Mexican Restaurant
Victor Heights,34.065954243017565,-118.23806105267886,Chinese Restaurant
Victor Heights,34.054711531158325,-118.24958988764203,French Restaurant
Victor Heights,34.06079832016405,-118.24429359451125,Mexican Restaurant
Victor Heights,34.06301804411398,-118.24047344885122,Chinese Restaurant
Village Green,34.026262313915204,-118.36394037276884,Kitchen Supply Store
Village Green,34.02609879479857,-118.36210459001518,Building
Village Green,34.021401000000004,-118.371549,Food
Village Green,34.02283740314041,-118.37177317148907,Mexican Restaurant
Warehouse District,14.621572185263584,121.05294227600099,Fried Chicken Joint
Warehouse District,14.615048491136577,121.03724271909255,Fried Chicken Joint
Warehouse District,14.62122278686422,121.05315148830414,Fried Chicken Joint
Warehouse District,14.620144741688677,121.05204105377196,Fried Chicken Joint
Warehouse District,14.628629685295374,121.03831405900674,Bar
Warehouse District,14.629722839115297,121.03394123220038,Restaurant
Warehouse District,14.618149824007533,121.04602757742602,Asian Restaurant
Warehouse District,14.622745277401728,121.03916645050049,Asian Restaurant
Warehouse District,14.632622776828489,121.04143454612691,Filipino Restaurant
Warehouse District,14.624251222433214,121.03535410995207,Filipino Restaurant
Warehouse District,14.629657873716203,121.03420652876177,Spanish Restaurant
Warehouse District,14.62454,121.032961,Middle Eastern Restaurant
Warehouse District,14.613044707424102,121.03887957787072,Spanish Restaurant
Warehouse District,14.616822958267703,121.04574102608308,Bar
Warehouse District,14.630794,121.035583,Comfort Food Restaurant
Warehouse District,14.629491,121.03475,Restaurant
Warehouse District,14.630822453551277,121.03870325256692,Filipino Restaurant
Warehouse District,14.624606,121.050472,Café
Warehouse District,14.624079972034817,121.03527659835821,Filipino Restaurant
Warehouse District,14.618457687722639,121.05051662394169,Greek Restaurant
Warehouse District,14.621582566637422,121.0442304611206,Bakery
Warehouse District,14.620379,121.049947,Hotel
Warehouse District,14.631989009336609,121.03698972633407,Filipino Restaurant
Warehouse District,14.627391,121.034963,Restaurant
Warehouse District,14.627735,121.03484,Restaurant
Warehouse District,14.63087,121.038533,Filipino Restaurant
Warehouse District,14.629892010098654,121.03502609748841,Restaurant
Warehouse District,14.620972633361816,121.03306579589844,Filipino Restaurant
Warehouse District,14.614973,121.037683,English Restaurant
Warehouse District,14.614410939294348,121.03787459348261,Ice Cream Shop
Warehouse District,14.632046,121.046353,Beer Garden
Warehouse District,14.614703,121.036632,Chinese Restaurant
Warehouse District,14.629326,121.034256,Japanese Restaurant
Warehouse District,14.613654,121.038632,Restaurant
Warehouse District,14.614004958481354,121.03844569697503,Chinese Restaurant
Warehouse District,14.6212,121.05341,Italian Restaurant
Warehouse District,14.631095973417047,121.03425754188557,Chinese Restaurant
Warehouse District,14.630758,121.033935,Mediterranean Restaurant
Warehouse District,14.614028927361137,121.03829452278441,Seafood Restaurant
Warehouse District,14.620054027924569,121.05284863729224,Bar
Warehouse District,14.62840483053991,121.03392252703422,Japanese Restaurant
Warehouse District,14.61410785047751,121.03784680366516,Dessert Shop
Warehouse District,14.62954286293645,121.03447704679346,Korean Restaurant
Warehouse District,14.61443656928162,121.03845143956697,Filipino Restaurant
Warehouse District,14.621608520069852,121.05306901037693,Cajun / Creole Restaurant
Warehouse District,14.614988961405684,121.03794139180138,Chinese Restaurant
Warehouse District,14.62135057371102,121.05314770119,American Restaurant
Warehouse District,14.630759687364307,121.03448450600374,Filipino Restaurant
Warehouse District,14.630157987551714,121.0344591141786,Event Space
Warehouse District,14.621233699776202,121.05338114526174,Japanese Restaurant
Warner Center,34.1872256954751,-118.59668629010865,American Restaurant
Warner Center,34.189499,-118.603784,American Restaurant
Warner Center,34.18110587526273,-118.60367873206783,Hotel Bar
Warner Center,34.18584132828328,-118.5968861751305,Restaurant
Warner Center,34.188071353505016,-118.5923303381207,Thai Restaurant
Warner Center,34.18856417581028,-118.59412132182574,Deli / Bodega
Warner Center,34.18812397361999,-118.59214874020226,Sandwich Place
Warner Center,34.174821,-118.596991,Salad Place
Warner Center,34.18644591467077,-118.60615239953412,Sushi Restaurant
West Adams,33.84630398547311,-118.08223076905315,Hawaiian Restaurant
West Adams,33.85771754506848,-118.08033109071805,Filipino Restaurant
West Adams,33.857413075102045,-118.08594711219651,Chinese Restaurant
West Adams,33.85845,-118.084987,Food
West Adams,33.85735410141702,-118.08580723465792,Filipino Restaurant
West Adams,33.85768363536066,-118.08090524189913,Seafood Restaurant
West Adams,33.85820708835197,-118.08177147478997,Chinese Restaurant
West Adams,33.8582685224067,-118.08083924260866,Chinese Restaurant
West Adams,33.857687,-118.080778,Vietnamese Restaurant
West Adams,33.858461,-118.081915,Food
West Adams,33.858454,-118.08414,Food
West Adams,33.85724468119582,-118.0839918067418,Vietnamese Restaurant
Westchester,33.9549435,-118.3965388,Business Service
Westchester,33.958556,-118.39463,Food
Westchester,33.959181874200944,-118.39603026530253,Mexican Restaurant
Westdale,34.03922871129008,-118.43728501738819,Miscellaneous Shop
Westdale,34.035198,-118.439003,Food
Westdale,34.03845842968817,-118.43175911968994,Chinese Restaurant
Westdale,34.0346785346594,-118.43935945290035,Steakhouse
Westdale,34.02725473928628,-118.42945673306635,Burger Joint
Westdale,34.032922880028714,-118.44271347331343,Chinese Restaurant
Westdale,34.0306473319169,-118.42146639499389,Sushi Restaurant
Westdale,34.03984786720008,-118.42927685477211,Thai Restaurant
Western Heights,32.531813,-96.859816,Mexican Restaurant
West Hills,34.201017,-118.634995,Restaurant
Westlake,34.057095000000004,-118.269879,Latin American Restaurant
Westlake,34.051704218127185,-118.28047795612379,Latin American Restaurant
Westlake,34.06368680955414,-118.27445442259804,Italian Restaurant
Westlake,34.05634613407111,-118.27672708508116,Deli / Bodega
Westlake,34.052021999999994,-118.28486699999999,Cajun / Creole Restaurant
Westlake,34.065794,-118.278695,Latin American Restaurant
Westlake,34.0512416594442,-118.27316852655093,Latin American Restaurant
Westlake,34.055407,-118.27853200000001,Restaurant
Westlake,34.05288312443941,-118.27809270742385,Korean Restaurant
Westlake,34.06138,-118.279353,Food
Westlake,34.061302,-118.273275,Food
Westlake,34.058318,-118.271502,Latin American Restaurant
Westlake,34.060203,-118.284277,Food
Westlake,34.057245,-118.269342,Mexican Restaurant
Westlake,34.061471999999995,-118.287027,Asian Restaurant
Westlake,34.05469508404315,-118.28349249774412,Dentist's Office
Westlake,34.052317,-118.276292,Food
Westlake,34.05667495727539,-118.26947784423828,Fast Food Restaurant
Westlake,34.05084,-118.27791,Food
Westlake,34.05812554845469,-118.28474234584412,Korean Restaurant
Westlake,34.052842,-118.27233100000001,Latin American Restaurant
Westlake,34.050879,-118.272959,American Restaurant
Westlake,34.056019,-118.267882,Food
Westlake,34.05020782848031,-118.27697527,Mexican Restaurant
Westlake,34.058326,-118.266646,Speakeasy
Westlake,34.059326,-118.273899,Food
Westlake,34.054385,-118.277544,American Restaurant
Westlake,34.05217,-118.267318,Nightlife Spot
Westlake,34.06584735,-118.28659628333334,Asian Restaurant
Westlake,34.059835,-118.290468,Chinese Restaurant
Westlake,34.068111419677734,-118.28351593017578,Italian Restaurant
Westlake,34.056984,-118.269437,Food
Westlake,34.0581238448057,-118.27548244102381,Donburi Restaurant
Westlake,34.05621099424584,-118.26927512571406,Massage Studio
Westlake,34.05981928133967,-118.28036963939667,Residential Building (Apartment / Condo)
Westlake,34.05073807797267,-118.27744149374823,Korean Restaurant
Westlake,34.05158867766603,-118.28389084897694,Mexican Restaurant
Westlake,34.055243,-118.282748,Restaurant
Westlake,34.050088,-118.28139499999999,Latin American Restaurant
Westlake,34.0629169,-118.2720565,Thai Restaurant
Westlake,34.055728912353516,-118.28955841064453,Restaurant
Westlake,34.056847,-118.283021,Food
Westlake,34.0628347,-118.2818503,Latin American Restaurant
Westlake,34.05254777782225,-118.27217627249988,Latin American Restaurant
Westlake,34.051662,-118.280405,Latin American Restaurant
Westlake,34.056166027549274,-118.28983840702439,Korean Restaurant
Westside Village,33.83894103282022,-118.38515995602381,Mexican Restaurant
Westside Village,33.838934,-118.390248,Mexican Restaurant
Westside Village,33.840961669872144,-118.39126054950731,Seafood Restaurant
Westside Village,33.846914,-118.394096,Food
Westside Village,33.84537538154835,-118.39692971854593,American Restaurant
Westside Village,33.83020658398438,-118.38528271502621,Thai Restaurant
Westside Village,33.84350733007616,-118.39236348001518,Seafood Restaurant
Westside Village,33.83895242845326,-118.39181004725502,Seafood Restaurant
Westside Village,33.8427,-118.39302,Brazilian Restaurant
Westwood,34.06296202911187,-118.44712578243872,American Restaurant
Westwood,34.062897,-118.446848,Hookah Bar
Westwood,34.06296920776367,-118.44734954833984,Beer Garden
Westwood,34.06521557618944,-118.43459034841175,Kosher Restaurant
Westwood,34.061576869457035,-118.4464641407699,Japanese Restaurant
Westwood,34.061756382063614,-118.44544006817694,Italian Restaurant
Westwood,34.060286,-118.443003,Food
Westwood,34.060072,-118.443329,Japanese Restaurant
Westwood,34.061396,-118.446518,Food
Westwood,34.062950619662985,-118.44707604557236,Mexican Restaurant
Westwood,34.06101455374974,-118.44740876067658,Thai Restaurant
Westwood,34.059614574564606,-118.44476226275286,Japanese Restaurant
Westwood,34.05833046948974,-118.44458278730228,American Restaurant
Westwood Village,34.05035416875937,-118.43777931988191,Mediterranean Restaurant
Westwood Village,34.0549761913422,-118.4413284279015,Persian Restaurant
Westwood Village,34.06296202911187,-118.44712578243872,American Restaurant
Westwood Village,34.05463503590405,-118.43982671373065,Middle Eastern Restaurant
Westwood Village,34.060072,-118.443329,Japanese Restaurant
Westwood Village,34.062897,-118.446848,Hookah Bar
Westwood Village,34.060286,-118.443003,Food
Westwood Village,34.061576869457035,-118.4464641407699,Japanese Restaurant
Westwood Village,34.061756382063614,-118.44544006817694,Italian Restaurant
Westwood Village,34.06296920776367,-118.44734954833984,Beer Garden
Westwood Village,34.061396,-118.446518,Food
Westwood Village,34.059614574564606,-118.44476226275286,Japanese Restaurant
Westwood Village,34.06521557618944,-118.43459034841175,Kosher Restaurant
Westwood Village,34.050484,-118.438143,Food
Westwood Village,34.05833046948974,-118.44458278730228,American Restaurant
Westwood Village,34.062950619662985,-118.44707604557236,Mexican Restaurant
Westwood Village,34.06101455374974,-118.44740876067658,Thai Restaurant
Westwood Village,34.052310506130844,-118.43881710054784,Hot Dog Joint
Westwood Village,34.05431464960854,-118.44117766782468,American Restaurant
Westwood Village,34.051591020170996,-118.4385010381151,Persian Restaurant
Whitley Heights,34.10193975419382,-118.33252444315175,Bar
Whitley Heights,34.09958963087514,-118.33139066915103,Lounge
Whitley Heights,34.10162870680836,-118.32757997661102,Mexican Restaurant
Whitley Heights,34.100820162780046,-118.33574654340887,Lounge
Whitley Heights,34.103629,-118.338642,Asian Restaurant
Whitley Heights,34.101179409461054,-118.32665258588572,Steakhouse
Whitley Heights,34.107195000000004,-118.337896,Breakfast Spot
Whitley Heights,34.10415604658662,-118.33039283752441,Indian Restaurant
Whitley Heights,34.101241735116574,-118.33602973163312,Italian Restaurant
Whitley Heights,34.102001058661514,-118.33249444005723,Restaurant
Whitley Heights,34.102542,-118.327753,Food
Whitley Heights,34.101578,-118.33334,Bar
Whitley Heights,34.10415249648286,-118.3303003893334,Indian Restaurant
Whitley Heights,34.101821,-118.33383500000001,Tapas Restaurant
Whitley Heights,34.10192235912801,-118.33874962051333,Chinese Restaurant
Whitley Heights,34.100916,-118.329277,Food
Whitley Heights,34.101626,-118.32599,Food
Whitley Heights,34.099425,-118.326741,Food
Whitley Heights,34.10156631639252,-118.3418973016941,Burger Joint
Whitley Heights,34.105746446668384,-118.34205772755584,Sushi Restaurant
Whitley Heights,34.10672095288772,-118.33759398201609,New American Restaurant
Whitley Heights,34.10151831279143,-118.32580841216543,American Restaurant
Whitley Heights,34.10181960458353,-118.3392333984375,Nightclub
Whitley Heights,34.105512356658735,-118.32487881446805,Thai Restaurant
Whitley Heights,34.097731,-118.333409,American Restaurant
Whitley Heights,34.102340213567324,-118.33941159033029,Italian Restaurant
Whitley Heights,34.101162751867435,-118.34156086742924,Hotel Bar
Whitley Heights,34.10174262372591,-118.32774365701103,Irish Pub
Whitley Heights,34.10554013332975,-118.33729639918344,Sushi Restaurant
Whitley Heights,34.101505544697034,-118.33665286894936,Restaurant
Wholesale District,34.034133000000004,-118.229688,New American Restaurant
Wholesale District,34.03577325089097,-118.23270859127025,Bar
Wholesale District,34.030338,-118.236166,Restaurant
Wholesale District,34.03967,-118.238089,Department Store
Wholesale District,34.033353000000005,-118.244823,Mexican Restaurant
Wholesale District,34.030685,-118.230177,Mexican Restaurant
Wholesale District,34.029978,-118.242131,Food
Wholesale District,34.026734,-118.235854,Food
Wholesale District,34.045516129376274,-118.23669830397141,Bar
Wholesale District,34.04049182035547,-118.2448189705888,Breakfast Spot
Wholesale District,34.03971,-118.243407,Seafood Restaurant
Wholesale District,34.04567,-118.23707,Food
Wholesale District,34.045228569614004,-118.23852597243528,Japanese Restaurant
Wholesale District,34.04522585461128,-118.23852261980285,Japanese Restaurant
Wholesale District,34.04526388040442,-118.23856290288067,Noodle House
Wilmington,33.78012888333333,-118.26211103333333,BBQ Joint
Wilmington,33.780117,-118.261174,Food
Wilmington,33.77718,-118.261543,Mexican Restaurant
Wilmington,33.773527,-118.26143700000002,Food
Wilmington,33.786762,-118.26224,Food
Wilmington,33.787655,-118.263019,Mexican Restaurant
Wilmington,33.787655,-118.263019,Mexican Restaurant
Wilmington,33.787756,-118.263187,Mexican Restaurant
Wilmington,33.787919637650276,-118.26307475566864,Mexican Restaurant
Wilmington,33.7786605218797,-118.26209837675341,Mexican Restaurant
Wilmington,33.78080709523011,-118.26142488092204,Chinese Restaurant
Wilmington,33.77832701049533,-118.26326010319112,Seafood Restaurant
Wilmington,33.77423871383329,-118.26211860325661,Mexican Restaurant
Wilshire Center,34.0549761913422,-118.4413284279015,Persian Restaurant
Wilshire Center,34.05463503590405,-118.43982671373065,Middle Eastern Restaurant
Wilshire Center,34.06521557618944,-118.43459034841175,Kosher Restaurant
Wilshire Center,34.060286,-118.443003,Food
Wilshire Center,34.060072,-118.443329,Japanese Restaurant
Wilshire Center,34.060108,-118.419826,Food
Wilshire Center,34.061756382063614,-118.44544006817694,Italian Restaurant
Wilshire Center,34.056355612034764,-118.42615894929676,Italian Restaurant
Wilshire Center,34.059614574564606,-118.44476226275286,Japanese Restaurant
Wilshire Center,34.05833046948974,-118.44458278730228,American Restaurant
Wilshire Park,34.0549761913422,-118.4413284279015,Persian Restaurant
Wilshire Park,34.05463503590405,-118.43982671373065,Middle Eastern Restaurant
Wilshire Park,34.06521557618944,-118.43459034841175,Kosher Restaurant
Wilshire Park,34.060286,-118.443003,Food
Wilshire Park,34.060072,-118.443329,Japanese Restaurant
Wilshire Park,34.060108,-118.419826,Food
Wilshire Park,34.061756382063614,-118.44544006817694,Italian Restaurant
Wilshire Park,34.056355612034764,-118.42615894929676,Italian Restaurant
Wilshire Park,34.059614574564606,-118.44476226275286,Japanese Restaurant
Wilshire Park,34.05833046948974,-118.44458278730228,American Restaurant
Windsor Square,34.07586994301667,-118.32349393939785,Caribbean Restaurant
Windsor Square,34.074287,-118.30873400000002,Korean Restaurant
Windsor Square,34.08342581070156,-118.32447418406682,New American Restaurant
Windsor Square,34.073601,-118.309124,Food
Windsor Square,34.074852,-118.308893,Food
Windsor Square,34.076091999999996,-118.308306,Food
Windsor Square,34.076091999999996,-118.308306,Korean Restaurant
Windsor Square,34.083338,-118.324514,Seafood Restaurant
Windsor Square,34.0750077808264,-118.30934682737755,Vietnamese Restaurant
Windsor Square,34.07659853387139,-118.32342814439916,Thai Restaurant
Winnetka,34.208405,-118.572421,Food
Winnetka,34.20142715,-118.5793,Mexican Restaurant
Winnetka,34.200401,-118.570999,Food
Winnetka,34.210502000000005,-118.574487,Food
Winnetka,34.201263,-118.578517,Chinese Restaurant
Winnetka,34.201545,-118.56183899999999,Nightlife Spot
Winnetka,34.200604999999996,-118.580081,Italian Restaurant
